ptl,etal,energyl,ptj,etaj,energyj,massj,mjj,rjj,rjl,met,n21_1,n21_2,n32_1,n32_2,infl,drfl
162.069,-1.82599,516.19,145.18,-1.18323,259.372,8.52849,206.637,1.56434,2.69794,1374.87,0.283555,0.444625,0.637204,0.647575,635.734,1.1109
456.376,-0.796365,608.905,526.68,-0.508174,603.125,91.3896,804.467,1.55194,3.06886,555.138,0.456682,0.46218,0.217697,0.470631,296.056,2.36061
154.415,0.0221241,154.452,301.537,-0.627058,364.785,38.1217,153.614,2.68377,0.657313,666.363,0,0.118826,0.752274,0.895618,134.892,1.08624
435.153,-1.35219,897.41,606.982,-1.02085,952.125,28.4894,1067.87,2.61262,2.98832,441.537,0.341668,0.443285,0.100362,0.616316,206.664,1.95839
283.864,1.53163,687.22,349.664,1.60099,905.369,77.1698,300.762,2.1349,2.98159,1616.14,0.215424,0.239716,0.298616,0.870408,44.2025,0.0335609
230.668,0.730504,295.001,123.743,1.91658,430.637,28.6401,88.4583,2.49828,1.80841,578.834,0.25012,0.277133,0.527577,0.747986,378.516,2.52017
161.359,0.0600605,161.65,226.002,1.59775,582.389,35.505,91.7819,0.534632,1.55025,155.407,0.326147,0.475457,0.528188,0.575404,205.533,2.27636
140.5,1.07253,229.359,356.955,1.3845,761.382,78.4657,392.627,2.78664,2.96582,765.775,0.177352,0.337198,0.547464,0.713845,82.1877,0.614565
147.18,0.745255,189.98,180.014,0.525736,208.329,34.3946,378.852,1.80175,2.96419,509.403,0.232725,0.362186,0.322496,0.484579,181.395,3.17024
176.436,-0.267807,182.8,113.059,0.557751,131.246,6.08235,165.442,2.93668,3.24574,232.981,0.195239,0.233352,0.431944,0.489474,202.574,2.33784
137.954,0.718083,175.077,152.476,0.228589,158.796,27.0416,239.493,1.50337,2.41027,630.13,0.309712,0.310798,0.592049,0.602524,191.671,2.23654
145.775,1.82624,464.404,155.299,0.64539,189.149,11.8105,314.792,0.813766,2.37513,695.895,0.164629,0.437615,0.605976,0.76022,229.193,0.795015
230.853,-0.324779,243.136,674.11,-0.893476,965.034,81.7609,693.373,1.72126,2.98561,756.535,0.284258,0.407741,0.529792,0.914752,213.557,1.38495
129.302,0.756994,168.153,131.902,-0.297774,138.581,14.7489,91.4081,0.858417,3.18154,280.94,0.289135,0.559829,0.494737,0.623564,124.307,1.37514
275.18,-1.66989,756.725,362.323,-0.113577,367.334,44.2243,473.06,2.04734,1.64619,61.7851,0.374397,0.473022,0.104447,0.153957,303.353,3.23921
481.771,0.406831,522.194,439.298,0.074426,441.346,27.0604,413.508,1.87806,0.366215,376.536,0.0706152,0.441178,0.326146,0.490695,333.511,2.8902
118.551,2.35121,627.94,173.182,0.805255,233.292,20.0137,116.984,1.02205,3.07614,964.467,0.000887171,0.150012,0,0,520.454,1.56394
137.254,-1.36359,285.895,229.627,0.439732,254.34,33.0171,419.902,0.161433,2.50123,396.697,0.141973,0.273623,0.440367,0.471357,168.447,2.07217
306.034,-0.835339,419.163,654.086,-1.5555,1621.53,101.02,546.997,0.825482,2.92311,1986.28,0.242711,0.425951,0.550422,0.694505,258.85,1.86626
188.763,0.037703,188.898,156.276,0.527897,180.045,23.0653,98.4442,0.735397,0.533401,440.366,0.0763857,0.257909,0.236143,0.342338,154.583,2.24548
130.341,-0.296127,136.098,154.285,0.548336,178.298,9.07568,151.869,1.96057,2.9192,43.6907,0.253241,0.595405,0.335977,0.483271,122.335,1.88943
312.692,1.90152,1070.25,262.649,1.05432,425.435,48.482,244.618,1.46757,0.949454,2314.1,0.217752,0.453665,0.543611,0.585924,322.905,2.16249
273.245,0.20253,278.868,257.406,0.297257,269.033,9.60019,638.696,3.10171,2.4357,1502.08,0.184443,0.365898,0.331084,0.490772,199.699,1.50621
128.182,-0.1794,130.25,176.249,-0.17532,180.817,25.8195,94.9408,1.01216,0.0757072,124.136,0.446085,0.64176,0.227424,0.307691,132.6,1.09419
229.417,-1.28486,446.314,152.887,-0.65187,188.558,27.5309,117.249,1.11119,0.803107,1456.92,0.17636,0.186282,0.458441,0.68223,156.317,2.08973
126.493,0.609444,150.72,166.803,-0.541112,193.241,23.3568,222.684,1.36552,2.88299,327.78,0.0183523,0.0958788,0,0.439398,101.568,1.13
224.949,1.86428,743.043,151.787,0.33976,160.874,8.80469,277.7,2.66171,1.89616,834.022,0.358743,0.441328,0,0.390387,330.796,3.21674
137.144,-0.115119,138.054,148.669,-1.18801,268.134,29.394,140.637,1.81812,1.09187,41.5121,0.161597,0.597874,0.537316,0.657683,226.08,2.12345
246.682,0.396495,266.328,462.735,0.235598,482.957,83.7679,751.064,3.06058,2.90284,659.788,0.24957,0.612089,0.514973,0.819771,235.349,2.77872
140.849,-0.66766,173.426,234.8,1.50122,553.827,31.0187,93.1103,0.564335,3.59647,109.465,0.16371,0.444699,0.573607,0.578793,244.982,2.50691
194.595,0.967991,293.109,565.841,0.0161864,572.887,89.1081,728.948,2.09336,2.87961,924.198,0.381942,0.512209,0.134753,0.238695,209.354,2.75686
159.301,-0.172431,161.675,170.838,1.67815,473.635,14.2559,305.415,2.85872,3.57433,1237.89,0.136718,0.23471,0.303196,0.431572,279.792,0.747264
204.962,0.340221,216.939,140.03,0.0485413,141.331,17.8788,463.155,2.99199,1.09415,585.515,0.451292,0.470143,0.10792,0.24873,159.179,1.57457
137.651,-0.508411,155.828,157.579,-0.00873449,157.746,7.13065,81.4188,0.699456,0.532774,217.02,0.072276,0.271489,0.484066,0.847351,20.9082,0.0222928
124.186,0.181709,126.241,63.3802,0.603615,75.4499,5.03987,50.8396,1.13849,2.69399,294.235,0.189557,0.298861,0.180247,0.622089,165.118,2.69537
175.815,1.34046,358.885,185.38,1.15645,324.112,14.4827,283.443,2.49601,2.50263,1010.72,0.119051,0.278892,0.440264,0.456064,166.088,0.578404
148.279,-1.00845,230.287,160.287,-0.182289,163.297,10.5182,320.719,2.87643,1.78206,196.552,0.171806,0.542512,0.143526,0.39158,248.615,1.77681
175.694,2.24382,837.651,240.855,0.497872,271.909,17.779,329.163,0.98253,3.39756,1604.93,0.220489,0.519268,0.294051,0.368223,178.974,2.87436
242.911,-1.59605,623.821,193.715,0.856095,272.531,42.8288,91.9554,2.46481,3.88155,898.72,0.198228,0.676754,0.443257,0.562324,217.212,2.6911
270.731,1.24988,511.204,250.053,1.47743,577.205,31.2644,173.83,0.76527,0.512928,1922.22,0.236617,0.365419,0.526223,0.573837,175.757,1.59202
167.612,0.146971,169.426,127.376,0.300704,133.43,8.17846,129.918,1.86815,0.159778,224.117,0.158261,0.283955,0.472116,0.749978,167.837,1.09793
159.182,-1.5178,380.553,159.885,-1.12349,272.992,24.819,439.239,2.38952,0.528135,420.896,0.425274,0.441357,0.288646,0.375413,226.612,2.26933
148.963,-0.435571,163.319,102.254,1.21481,187.954,13.7041,342.442,2.81316,2.83735,75.7063,0.109294,0.134298,0.00294917,0.258462,156.079,0.193261
126.276,-0.761537,164.697,129.197,-0.234849,133.758,16.1723,218.976,1.94869,0.693377,697.533,0.342911,0.407137,0.716935,0.799965,179.476,1.83943
268.313,0.862558,374.47,194.003,0.284878,203.15,22.2427,93.4633,2.65478,0.579458,1351.62,0.126929,0.454116,0.260405,0.682674,243.873,2.25145
196.124,-2.12685,834.274,148.628,-0.481779,166.528,10.2289,224.761,2.0375,3.30194,1391.79,0.0835141,0.640225,0.646772,0.782951,282.027,2.14768
191.304,-1.20797,348.697,412.343,-0.631913,506.306,94.2988,912.46,2.55956,2.86643,1496.12,0.173369,0.367472,0.224927,0.267835,894.03,2.05053
156.619,0.939456,230.968,174.539,-1.5127,416.913,36.1616,427.225,2.67558,3.09152,1421.64,0.211951,0.658629,0.566067,0.677188,546.799,3.10043
178.21,0.567057,207.638,378.542,-0.634936,458.158,25.5737,572.502,2.75069,1.23959,728.325,0.586454,0.706807,0.122572,0.698411,89.3522,0.955254
328.889,-2.18747,1484.08,361.723,-0.977379,550.141,39.8902,1138.06,3.30584,2.77961,1151.8,0.0498309,0.223289,0.422342,0.598331,1919.32,1.52729
223.989,0.307193,234.641,112.249,-0.517691,128.226,12.3569,195.208,0.950066,2.44722,724.038,0.477056,0.662292,0.303707,0.45755,258.525,1.9449
173.071,1.40742,374.713,324.94,1.0969,544.883,66.3901,531.48,0.884223,2.29402,1980,0.170441,0.300918,0.653847,0.667951,273.163,1.32122
137.977,0.0725015,138.34,150.336,-0.714899,190.808,12.2014,157.38,1.78161,3.06541,407.315,0.248628,0.471889,0.506697,0.701161,107.764,1.40173
309.659,1.09918,516.333,465.892,0.181725,480.29,79.8505,713.097,1.4182,3.04353,439.623,0.119119,0.576063,0.568624,0.618759,976.57,2.01549
133.058,-1.59141,340.25,182.729,-0.738331,240.709,52.8333,472.633,1.87474,1.31823,58.9363,0.172102,0.281733,0.0597284,0.311783,242.148,2.48465
156.276,-0.484293,174.964,128.681,0.110767,130.058,12.3371,362.231,2.29353,2.27911,980.786,0,0.15932,0.426687,0.728883,289.648,2.36568
231.258,0.27197,239.864,197.657,0.61755,237.292,18.616,118.895,1.29038,0.366453,217.256,0.382375,0.798292,0.502496,0.686731,193.919,2.33996
190.289,-0.749366,246.265,123.29,-1.71582,354.267,15.9598,77.8972,0.587222,0.968572,1110.46,0.169701,0.416339,0.548592,0.549792,600.696,2.934
202.228,1.74115,594.475,486.964,-1.1435,841.73,16.1231,728.223,2.86533,4.01027,602.644,0.444207,0.669926,0.491319,0.751903,493.985,2.82249
163.776,0.2989,171.146,354.229,-0.376126,382.12,43.9617,607.266,0.546388,2.38323,466.319,0.273837,0.744591,0.649384,0.791727,273.508,1.3652
348.349,-0.224845,357.191,247.871,-0.344124,265.055,35.3022,278.531,2.21926,2.94021,1799.96,0.238759,0.437341,0.500106,0.591686,1142.25,1.06658
205.311,-1.41534,447.653,325.968,-1.28555,635.475,34.8005,278.864,1.48667,2.80345,1007.03,0.102848,0.470917,0.022369,0.202371,150.081,1.6918
378.221,-0.674792,467.649,621.873,0.764025,813.503,42.7403,436.522,3.37179,1.44612,709.414,0.124302,0.496668,0.656327,0.67973,637.75,0.839443
156.741,-0.546218,180.71,236.881,-1.29075,465.894,50.3037,697.543,3.2857,1.05384,279.807,0.581389,0.686443,0.534729,0.541062,353.274,2.30277
141.636,0.926569,206.912,142.56,-0.0796614,143.929,16.2211,219.489,2.88639,1.01923,608.763,0.473177,0.766979,0.467467,0.488879,137.446,1.79027
139.876,-1.04297,223.104,134.303,1.97493,493.923,26.2846,66.9084,0.575327,3.08729,1212.82,0,0.35682,0.586615,0.674043,367.127,3.43992
134.147,0.38285,144.099,148.185,-1.29598,291.657,18.7825,336.372,2.51753,1.71682,837.046,0.29587,0.439612,0.473093,0.699605,178.905,1.65268
146.403,-0.0433479,146.541,368.117,-0.685537,463.578,71.3267,239.028,0.68942,0.774194,1002.52,0.193707,0.230072,0.490394,0.852365,370.742,2.11675
132.863,-1.85918,436.737,146.51,-0.500446,165.563,10.3024,90.4346,2.65689,3.28333,1336.36,0.169231,0.278985,0.201051,0.270764,1113.33,2.76319
146.227,-0.0627687,146.515,117.217,-1.33618,239.434,22.4453,170.531,1.1288,1.30643,404.86,0.4412,0.551078,0.31253,0.525558,160.212,2.1569
133.373,-0.489303,149.66,292.707,1.64487,787.032,31.2087,433.507,1.84034,3.79366,669.838,0.486762,0.623516,0.483247,0.611166,142.473,1.3363
127.393,-0.585185,149.835,450.846,-0.759197,588.195,35.2638,384.36,2.86508,2.83877,233.726,0.310912,0.395076,0.222483,0.483915,78.203,1.85077
248.621,0.679441,308.25,100.295,0.796165,135.089,18.6357,147.781,1.65095,1.93815,580.125,0.189771,0.382661,0.32224,0.530603,313.635,2.56596
184.626,1.84901,601.043,199.776,1.2472,377.251,25.79,95.4215,0.745407,0.603546,980.896,0.120394,0.519407,0.123878,0.753921,52.4135,2.91337
215.223,-1.28507,418.776,220.811,-0.790682,294.991,29.56,77.9818,0.695282,3.15371,704.923,0.251008,0.431093,0.516062,0.634411,83.7035,0.947613
317.139,-0.922579,461.955,377.09,-1.14998,660.097,80.6619,296.876,1.02546,3.04412,478.793,0.284211,0.50375,0.465136,0.573065,865.072,0.717622
189.302,0.58856,223.047,136.432,-0.19446,140.693,21.638,178.387,2.00997,0.798526,1041.89,0.469152,0.542837,0.454024,0.637896,123.649,2.2137
168.744,0.293803,176.079,169.278,1.40069,365.694,31.6556,201.14,2.06633,1.41443,1839.28,0.204463,0.432575,0.020953,0.384422,254.677,2.97137
372.469,-1.43111,823.602,860.138,0.336524,911.792,67.3175,1496.95,2.60945,1.94077,538.402,0.222917,0.238169,0.595512,0.782328,305.059,2.9537
259.354,-1.13146,443.85,206.227,-1.10317,346.548,33.0598,150.304,1.0229,2.75525,975.403,0.319867,0.467307,0.316005,0.477136,183.129,1.72959
222.341,0.904752,319.721,434.509,0.633822,526.548,43.4997,300.307,1.19827,2.85685,1012.57,0.0169226,0.310536,0,0.270024,1052.21,1.92198
275.67,-0.447356,303.718,375.692,0.561371,440.591,60.1896,285.648,1.80881,1.00876,1486.18,0.272637,0.456923,0.550394,0.689707,181.759,1.38098
127.328,1.4338,282.224,135.16,0.361465,144.567,11.7912,141.502,2.29122,1.0859,480.584,0.389139,0.522088,0.473378,0.742285,232.599,2.9386
121.941,0.0939312,122.48,127.4,0.322487,134.421,9.53219,199.811,1.95921,3.02608,624.287,0.408651,0.488102,0.666619,0.686534,512.496,0.999231
181.509,-0.932083,266.231,256.943,0.14106,262.741,41.1153,196.304,1.54233,3.24987,638.699,0,0.23284,0.498235,0.663423,108.701,1.45556
185.795,0.195163,189.344,155.408,-1.32008,313.309,32.1011,79.6268,0.869095,1.52809,47.1877,0.0704661,0.495184,0,0.773211,440.133,1.53439
115.031,1.09965,191.877,365.177,0.192572,372.302,15.7509,487.461,1.20158,3.22529,198.981,0.0828186,0.225957,0,0.597784,157.158,2.48402
137.217,0.0967946,137.86,138.533,0.595788,164.637,16.0118,178.774,2.45241,0.846507,574.739,0.383396,0.619029,0.447425,0.57059,124.327,1.7572
173.998,0.16683,176.425,142.148,-1.26402,272.268,18.2728,116.845,1.08161,2.94903,73.7576,0.338769,0.397495,0.219488,0.474387,145.268,0.88738
250.593,0.36226,267.216,140.516,-1.8306,449.738,14.4513,597.332,1.0736,3.43208,93.3611,0.300564,0.60172,0.231878,0.406191,202.111,2.62219
202.602,-0.231855,208.072,159.153,-1.20358,289.525,16.8825,77.548,0.598146,0.988109,1403,0.176869,0.325485,0.60399,0.689797,410.704,3.46886
290.507,-1.16864,512.513,389.043,-1.59246,999.883,90.1935,1021.16,2.82721,1.86589,1265.55,0.123321,0.36352,0.38417,0.776747,734.445,1.59869
176.729,-0.234919,181.628,114.514,0.610909,136.968,10.6131,256.869,2.2691,0.876915,694.197,0.366458,0.611316,0.428516,0.764244,275.164,2.73007
158.408,0.312585,166.211,212.894,0.00966394,221.219,60.0801,345.768,0.66165,2.84726,462.011,0,0.317541,0.422091,0.454556,273.263,2.35142
167.439,0.628953,201.663,122.611,-1.51808,294.088,22.8384,449.389,2.94079,3.31935,688.029,0.294126,0.306152,0.291061,0.610834,140.577,1.9417
134.868,-1.5805,341.435,139.386,-0.362502,149.148,12.2315,202.683,0.949063,2.43197,298.642,0,0.161754,0.155721,0.471196,1117.49,3.47601
118.767,-1.58113,300.846,236.269,-0.839266,325.296,23.0297,366.937,2.60886,2.14575,650.987,0.22608,0.232685,0.00258602,0.514283,29.3118,0.021668
206.273,0.095933,207.223,491.174,0.572719,574.915,33.2359,619.519,0.49765,0.525194,397.257,0.350433,0.570759,0.309243,0.479333,425.264,3.5029
135.492,-0.504231,153.084,181.036,-0.313278,195.022,44.0059,302.497,2.44962,2.88998,205.412,0.0307047,0.370928,0,0.372059,148.832,0.645386
164.864,-0.929107,241.291,191.838,-1.41947,420.17,17.2651,451.96,2.98237,0.509971,869.426,0,0.397111,0.425984,0.66703,174.506,2.01672
135.061,0.112554,135.917,205.271,1.25005,387.785,10.0324,247.431,0.951962,2.35965,205.306,0.427829,0.626744,0.595536,0.626011,169.779,2.01113
203.369,-1.93454,718.437,140.329,0.558894,163.184,10.8561,79.0314,0.702959,3.98332,949.08,0,0.0976075,0.586535,0.783856,288.574,2.83728
182.047,0.506191,205.872,484.727,1.40882,1052.53,60.6597,1044.44,3.44869,0.95718,403.622,0.0718007,0.165835,0,0.586507,250.883,2.14649
197.203,0.296602,205.941,149.743,0.98278,230.097,30.4794,116.484,1.02709,3.07171,550.758,0.44509,0.472726,0.405675,0.624528,211.645,2.58241
230.022,-1.90113,787.007,289.563,-1.988,1077.34,31.8594,305.726,3.09605,0.123882,2077.18,0.417147,0.43258,0.254899,0.542491,117.262,0.95832
167.654,-1.00374,259.442,145.456,-0.134956,147.377,13.2269,363.749,2.34221,2.46186,572.094,0.192209,0.393117,0.451426,0.59889,157.175,1.85842
123.123,0.591596,145.305,152.848,-1.2715,294.513,17.8374,176.935,2.13585,3.39728,1090.07,0.310442,0.333139,0.26948,0.391847,71.4257,1.05331
261.89,-0.220143,268.262,192.454,-1.2827,375.73,38.8939,251.084,1.51325,1.23123,547.786,0.409842,0.496328,0.279107,0.621478,258.49,2.63271
322.404,1.36,669.448,218.41,0.970294,329.969,16.6815,80.8963,2.88499,2.6272,1431.94,0.0722796,0.442924,0.632352,0.676705,186.009,1.16633
154.296,-1.7851,472.759,229.409,-0.487665,258.618,26.7307,243.764,2.19824,1.30704,696.709,0.114833,0.736032,0.464485,0.823365,212.912,1.95716
214.9,0.275682,223.118,149.738,0.062715,153.299,31.4754,257.026,2.12732,0.344354,46.3987,0.256298,0.386289,0.431803,0.45264,258.165,2.57489
223.076,-0.198986,227.507,131.516,-0.947109,195.778,16.9221,127.15,1.13762,3.15528,626.806,0.379546,0.477398,0.368506,0.495034,235.561,2.16571
122.161,1.77919,372.216,101.825,0.972106,154.7,16.2283,129.325,1.61338,0.841755,410.329,0.279078,0.569411,0.501132,0.611604,201.734,2.41906
184.475,0.794914,245.893,164.443,-1.00993,256.152,15.5469,347.713,2.00814,1.80801,727.679,0.328949,0.396768,0.224347,0.537046,1171.88,2.30395
189.865,1.04413,303.113,432.975,0.281843,453.041,49.8847,448.855,2.01293,0.937754,473.536,0.180884,0.54389,0.336538,0.369169,128.901,1.25485
176.963,0.356254,188.312,231.464,0.442803,257.769,40.7384,368.769,2.15227,0.441654,1858.47,0.296163,0.302235,0.364806,0.423817,567.747,3.64248
149.488,-2.38099,815.315,140.545,-0.56267,163.858,12.4301,152.829,0.2966,1.83601,1113.85,0.364156,0.3833,0.485409,0.621325,181.253,2.10487
129.251,-0.306329,135.363,175.692,0.179206,183.487,42.4009,283.749,2.50689,2.81891,115.147,0.40952,0.424265,0.368316,0.696168,154.851,2.62949
163.911,1.026,258.022,251.384,-0.223148,260.339,37.1926,429.239,3.09401,1.28348,1239.52,0.339213,0.348945,0.362782,0.653055,209.047,2.77936
184.232,-0.79115,244.961,165.619,0.134952,168.771,23.4805,78.8792,0.596886,0.985624,264.795,0.198054,0.306367,0.698719,0.73439,110.798,2.55682
123.351,1.30437,244.032,176.543,1.33677,360.033,24.2873,91.9062,0.934276,0.483606,887.496,0.278568,0.649497,0.281872,0.473433,246.994,2.88945
131.97,-1.33709,268.594,161.487,-0.989908,247.604,12.5545,234.029,2.75137,3.00633,662.405,0.47933,0.698219,0.296307,0.724132,133.691,1.71463
227.41,-0.169626,230.69,159.418,1.06712,260.151,22.9879,73.1842,0.754643,3.28399,888.224,0.350165,0.36189,0,0.523227,329.335,3.85268
135.321,0.661327,166.007,195.58,-0.53751,225.051,15.4441,310.538,3.29024,1.31154,20.4595,0.354328,0.360195,0,0.444566,235.439,2.66519
158.971,-1.07124,259.248,187.076,-0.273159,195.949,26.8615,173.284,2.23432,0.889861,1748.07,0.0949214,0.289663,0,0.50849,144.603,1.92841
194.24,0.716274,246.235,223.125,0.582802,266.05,45.6592,635.79,2.88027,1.56123,1931.58,0.120454,0.473211,0.247716,0.679143,281.931,1.71628
181.487,-0.227188,186.191,243.274,1.72296,704.122,39.4899,159.308,0.964764,1.95436,700.124,0.284409,0.312808,0.319222,0.325916,174.091,0.834369
119.225,-1.19031,214.141,105.074,2.59306,706.464,10.7326,275.794,2.82454,0.695112,1045.71,0,0.234986,0.195762,0.436786,181.978,0.65877
130.446,-1.0868,215.371,152.917,0.34439,165.487,33.4274,105.01,1.55677,1.4344,97.0614,0.165143,0.248956,0.456154,0.79826,144.144,2.06102
320.771,0.888318,455.878,421.608,0.945878,629.661,78.8947,301.516,1.8558,0.110895,516.195,0.167233,0.278479,0.240313,0.409601,118.326,0.903747
119.807,1.39795,257.225,158.114,1.72744,459.165,17.1898,155.953,1.52992,2.67973,163.353,0.484975,0.708031,0.287225,0.700675,183.786,1.04773
255.901,1.50728,605.966,129.515,0.0421236,130.72,16.8462,72.4412,0.600447,1.47183,612.603,0.102057,0.639735,0.588373,0.805058,234.934,0.625109
171.697,-0.8294,234.217,139.463,-0.257808,144.497,10.3789,294.134,2.5114,0.879357,394.542,0.15351,0.353216,0.176368,0.437597,104.341,1.32888
189.726,2.1131,796.343,140.028,-0.30228,147.554,17.8141,111.597,1.34689,3.79458,546.956,0.32102,0.510384,0.664133,0.746,1318.44,2.62508
263.529,-2.42597,1502.32,409.054,1.65814,1115.33,77.5226,508.688,0.280608,1.01385,435.361,0.370947,0.386768,0.22389,0.523519,943.291,2.52603
124.704,-1.11344,210.329,153.127,-0.313595,162.24,22.1708,203.398,1.47557,2.97752,431.851,0.672257,0.811048,0.373825,0.502972,139.454,1.51967
140.521,-0.411667,152.597,111.596,-0.154858,113.007,3.97194,515.128,3.25139,2.35407,2062.98,0.26732,0.60757,0.246006,0.260375,636.727,1.60263
135.419,0.287224,141.043,174.924,0.853245,243.07,15.7918,371.179,1.55206,1.25235,161.756,0,0.177561,0.356138,0.504955,209.937,3.22239
235.814,-2.29218,1178.78,166.268,-0.876419,235.936,27.5871,143.494,1.79866,3.30559,1328.14,0,0.413071,0.499114,0.631816,144.539,1.74353
158.956,1.46447,362.137,181.593,0.224788,190.523,40.3563,171.377,1.86425,3.09579,283.833,0.36117,0.404844,0.244606,0.892241,283.145,2.80802
156.639,0.348772,166.263,134.854,-2.05701,536.354,17.4125,152.888,1.18153,3.28947,968.485,0.0307001,0.537287,0.409127,0.570789,370.85,1.76732
162.121,-2.19842,739.41,339.265,-0.334058,358.846,18.4437,601.55,3.19835,3.23821,1134.07,0.0449989,0.359473,0.0709298,0.754017,20.3339,0.0259207
287.475,-0.259308,297.194,199.132,-1.02661,314.142,18.2208,191.867,1.18735,2.58494,262.784,0.609306,0.613609,0.697165,0.79079,377.127,0.461256
266.454,1.01402,415.59,1082.3,-1.11879,1835.76,94.6944,719.704,1.95135,2.14298,1574.77,0,0.198664,0.481805,0.570784,309.778,2.62555
168.971,0.0362144,169.081,222.844,-1.54285,547.135,47.8436,346.568,2.49436,1.59627,854.565,0.43169,0.434172,0.0212571,0.275535,209.932,2.69378
346.297,0.213426,354.214,294.417,0.956575,442.397,48.7064,278.138,2.10326,2.91268,524.097,0.249971,0.266882,0.044459,0.474237,679.925,1.45702
